Store No.,Date,Time,Millisecond,U-1-Total,I-1-Total,P-1-Total,S-1-Total,Q-1-Total,PF-1-Total,FreqU-1-Total,U-2-Total,I-2-Total,P-2-Total,S-2-Total,Q-2-Total,PF-2-Total,FreqU-2-Total,U-3-Total,I-3-Total,P-3-Total,I-3-Total,Q-3-Total,PF-3-Total,FreqU-3-Total,P-SigmaA-Total,S-SigmaA-Total,Q-SigmaA-Total
205,  2022/02/25,18:05:43,861,244.471,16.023,3.35E+03,3.91E+03,2.01E+03,0.85741,50.002,244.59,16.004,3.34E+03,3.91E+03,2.02E+03,0.85538,49.991,244.525,15.98,3.34E+03,15.98,2.01E+03,0.85701,49.994,1.00E+04,1.17E+04,6.04E+03
206,  2022/02/25,18:05:44,377,246.709,20.731,3.33E+03,5.11E+03,3.87E+03,0.6517,49.993,246.52,20.724,3.32E+03,5.10E+03,3.87E+03,0.6508,50.003,246.528,20.759,3.32E+03,20.759,3.88E+03,0.65013,50.002,9.97E+03,1.53E+04,1.16E+04
207,  2022/02/25,18:05:44,890,254.479,24.773,3.30E+03,6.30E+03,5.36E+03,0.52473,50.004,254.485,24.713,3.29E+03,6.28E+03,5.36E+03,0.52316,49.995,254.401,24.742,3.30E+03,24.742,5.36E+03,0.52412,50.004,9.89E+03,1.89E+04,1.61E+04
208,  2022/02/25,18:05:45,390,254.523,30.981,3.30E+03,7.88E+03,7.16E+03,0.41876,50.003,254.466,31.011,3.25E+03,7.89E+03,7.18E+03,0.41254,50.003,254.452,30.888,3.26E+03,30.888,7.15E+03,0.4145,49.992,9.81E+03,2.36E+04,2.15E+04
209,  2022/02/25,18:05:45,894,254.437,36.645,3.28E+03,9.32E+03,8.72E+03,0.35149,49.994,254.456,36.648,3.25E+03,9.32E+03,8.74E+03,0.34871,50.003,254.367,36.599,3.26E+03,36.599,8.72E+03,0.35005,50.002,9.78E+03,2.79E+04,2.62E+04
210,  2022/02/25,18:05:46,392,254.368,40.069,3.24E+03,1.02E+04,9.66E+03,0.31846,50,254.43,40.027,3.22E+03,1.02E+04,9.66E+03,0.3166,50.005,254.312,40.057,3.24E+03,40.057,9.65E+03,0.31851,50.005,9.71E+03,3.06E+04,2.90E+04
211,  2022/02/25,18:05:46,889,254.274,39.509,3.27E+03,1.00E+04,9.50E+03,0.32531,50.002,254.223,39.486,3.24E+03,1.00E+04,9.50E+03,0.32299,49.997,254.169,39.459,3.25E+03,39.459,9.48E+03,0.32428,50.004,9.76E+03,3.01E+04,2.85E+04
212,  2022/02/25,18:05:47,389,254.315,38.908,3.27E+03,9.89E+03,9.33E+03,0.33081,50.004,254.271,38.864,3.24E+03,9.88E+03,9.33E+03,0.32825,50.005,254.202,38.878,3.25E+03,38.878,9.33E+03,0.32935,49.994,9.77E+03,2.96E+04,2.80E+04
213,  2022/02/25,18:05:47,888,254.258,38.337,3.26E+03,9.74E+03,9.18E+03,0.33444,49.994,254.249,38.309,3.24E+03,9.74E+03,9.18E+03,0.33278,50.004,254.209,38.339,3.25E+03,38.339,9.18E+03,0.33404,50,9.75E+03,2.92E+04,2.75E+04
214,  2022/02/25,18:05:48,390,254.265,38.043,3.26E+03,9.67E+03,9.10E+03,0.3371,50.005,254.31,38.011,3.24E+03,9.66E+03,9.10E+03,0.33501,50.003,254.209,38.031,3.25E+03,38.031,9.10E+03,0.33666,50.005,9.75E+03,2.90E+04,2.73E+04
215,  2022/02/25,18:05:48,888,254.249,37.803,3.27E+03,9.61E+03,9.03E+03,0.3401,50.002,254.259,37.774,3.25E+03,9.60E+03,9.04E+03,0.33805,49.994,254.207,37.796,3.26E+03,37.796,9.03E+03,0.33907,50.003,9.77E+03,2.88E+04,2.71E+04
216,  2022/02/25,18:05:49,388,254.272,37.677,3.26E+03,9.58E+03,9.00E+03,0.3407,50.002,254.27,37.683,3.24E+03,9.58E+03,9.01E+03,0.3379,50,254.159,37.657,3.25E+03,37.657,9.00E+03,0.33926,49.997,9.74E+03,2.87E+04,2.70E+04
217,  2022/02/25,18:05:49,888,254.26,37.58,3.27E+03,9.55E+03,8.97E+03,0.34243,50.004,254.26,37.535,3.25E+03,9.54E+03,8.97E+03,0.34028,50.003,254.219,37.534,3.26E+03,37.534,8.96E+03,0.34181,50.005,9.78E+03,2.86E+04,2.69E+04
218,  2022/02/25,18:05:50,387,254.308,37.462,3.27E+03,9.52E+03,8.95E+03,0.34294,49.991,254.273,37.425,3.23E+03,9.51E+03,8.95E+03,0.33976,50.005,254.159,37.442,3.25E+03,37.442,8.94E+03,0.34195,50.001,9.75E+03,2.85E+04,2.68E+04
219,  2022/02/25,18:05:50,887,254.291,37.413,3.26E+03,9.51E+03,8.93E+03,0.3425,50.001,254.289,37.373,3.23E+03,9.50E+03,8.93E+03,0.34025,49.994,254.176,37.397,3.25E+03,37.397,8.93E+03,0.34217,50.004,9.74E+03,2.85E+04,2.68E+04
220,  2022/02/25,18:05:51,388,254.285,37.303,3.27E+03,9.48E+03,8.90E+03,0.34516,50.003,254.291,37.299,3.26E+03,9.48E+03,8.90E+03,0.34352,50.004,254.21,37.287,3.26E+03,37.287,8.90E+03,0.34397,50.003,9.79E+03,2.84E+04,2.67E+04
221,  2022/02/25,18:05:51,890,254.259,37.34,3.28E+03,9.49E+03,8.91E+03,0.34532,50.003,254.225,37.303,3.25E+03,9.48E+03,8.90E+03,0.34314,50.004,254.187,37.3,3.26E+03,37.3,8.90E+03,0.34417,49.994,9.79E+03,2.84E+04,2.67E+04
222,  2022/02/25,18:05:52,389,254.286,37.325,3.27E+03,9.49E+03,8.91E+03,0.34439,49.993,254.246,37.284,3.24E+03,9.48E+03,8.90E+03,0.3421,50.002,254.2,37.302,3.26E+03,37.302,8.90E+03,0.34356,50.005,9.76E+03,2.84E+04,2.67E+04
223,  2022/02/25,18:05:52,894,254.273,37.315,3.27E+03,9.48E+03,8.90E+03,0.34444,50.005,254.26,37.272,3.24E+03,9.47E+03,8.90E+03,0.34231,49.993,254.209,37.296,3.26E+03,37.296,8.90E+03,0.34372,50.002,9.77E+03,2.84E+04,2.67E+04
224,  2022/02/25,18:05:53,388,254.274,37.33,3.26E+03,9.49E+03,8.91E+03,0.344,50.004,254.272,37.28,3.24E+03,9.48E+03,8.90E+03,0.34193,50.004,254.219,37.287,3.26E+03,37.287,8.90E+03,0.34368,50.004,9.76E+03,2.84E+04,2.67E+04
225,  2022/02/25,18:05:53,888,254.262,37.26,3.26E+03,9.47E+03,8.89E+03,0.34425,50.003,254.266,37.28,3.25E+03,9.47E+03,8.90E+03,0.34261,50.004,254.209,37.283,3.25E+03,37.283,8.90E+03,0.34321,50.001,9.76E+03,2.84E+04,2.67E+04
226,  2022/02/25,18:05:54,388,254.268,37.181,3.27E+03,9.45E+03,8.87E+03,0.34562,49.992,254.221,37.174,3.25E+03,9.45E+03,8.87E+03,0.34436,50.005,254.208,37.182,3.26E+03,37.182,8.87E+03,0.34481,50.005,9.78E+03,2.83E+04,2.66E+04
227,  2022/02/25,18:05:54,888,254.259,37.193,3.25E+03,9.45E+03,8.87E+03,0.34412,50.003,254.279,37.15,3.24E+03,9.44E+03,8.87E+03,0.34259,49.993,254.19,37.187,3.25E+03,37.187,8.87E+03,0.34356,50.003,9.73E+03,2.83E+04,2.66E+04
228,  2022/02/25,18:05:55,393,254.241,37.21,3.27E+03,9.46E+03,8.87E+03,0.3463,50.003,254.281,37.193,3.25E+03,9.45E+03,8.88E+03,0.34356,49.994,254.211,37.172,3.26E+03,37.172,8.87E+03,0.34457,50.003,9.78E+03,2.84E+04,2.66E+04
229,  2022/02/25,18:05:55,889,254.277,37.181,3.28E+03,9.45E+03,8.86E+03,0.34688,50.002,254.28,37.17,3.25E+03,9.45E+03,8.87E+03,0.34424,49.999,254.179,37.138,3.26E+03,37.138,8.85E+03,0.34574,49.994,9.79E+03,2.83E+04,2.66E+04
230,  2022/02/25,18:05:56,391,254.283,37.209,3.26E+03,9.46E+03,8.88E+03,0.34517,49.997,254.292,37.183,3.24E+03,9.45E+03,8.88E+03,0.34289,50.003,254.182,37.204,3.25E+03,37.204,8.88E+03,0.34393,50.002,9.76E+03,2.84E+04,2.66E+04
231,  2022/02/25,18:05:56,891,254.19,37.218,3.27E+03,9.46E+03,8.87E+03,0.34589,50.005,254.288,37.15,3.25E+03,9.44E+03,8.87E+03,0.34419,50.003,254.208,37.209,3.27E+03,37.209,8.87E+03,0.34596,50.005,9.79E+03,2.84E+04,2.66E+04
232,  2022/02/25,18:05:57,387,254.295,37.224,3.27E+03,9.46E+03,8.88E+03,0.34572,50.004,254.285,37.184,3.24E+03,9.45E+03,8.88E+03,0.34271,49.994,254.231,37.156,3.26E+03,37.156,8.86E+03,0.34478,50.003,9.77E+03,2.84E+04,2.66E+04
233,  2022/02/25,18:05:57,888,254.291,37.184,3.26E+03,9.45E+03,8.87E+03,0.34469,50.004,254.253,37.158,3.24E+03,9.44E+03,8.87E+03,0.34297,50.004,254.242,37.147,3.25E+03,37.147,8.86E+03,0.3443,49.993,9.75E+03,2.83E+04,2.66E+04
234,  2022/02/25,18:05:58,392,254.258,37.177,3.27E+03,9.45E+03,8.86E+03,0.346,50.004,254.263,37.147,3.25E+03,9.44E+03,8.87E+03,0.34399,50.004,254.175,37.18,3.26E+03,37.18,8.87E+03,0.34483,50.005,9.77E+03,2.83E+04,2.66E+04
235,  2022/02/25,18:05:58,907,254.264,37.206,3.27E+03,9.46E+03,8.87E+03,0.34559,50.006,254.244,37.136,3.24E+03,9.44E+03,8.86E+03,0.34318,50.005,254.212,37.139,3.26E+03,37.139,8.86E+03,0.34535,50.004,9.77E+03,2.83E+04,2.66E+04
236,  2022/02/25,18:05:59,423,254.256,37.224,3.27E+03,9.46E+03,8.88E+03,0.34514,50.005,254.26,37.167,3.23E+03,9.45E+03,8.88E+03,0.34156,49.992,254.191,37.168,3.25E+03,37.168,8.87E+03,0.34419,50.004,9.74E+03,2.83E+04,2.66E+04
237,  2022/02/25,18:05:59,942,254.298,37.191,3.27E+03,9.45E+03,8.87E+03,0.34579,50.003,254.267,37.179,3.25E+03,9.45E+03,8.87E+03,0.34356,50.004,254.17,37.165,3.25E+03,37.165,8.86E+03,0.34467,49.999,9.77E+03,2.83E+04,2.66E+04
238,  2022/02/25,18:06:00,455,254.224,37.183,3.26E+03,9.45E+03,8.87E+03,0.34519,50.003,254.242,37.161,3.25E+03,9.44E+03,8.87E+03,0.34373,50.003,254.167,37.173,3.25E+03,37.173,8.87E+03,0.34435,50.003,9.76E+03,2.83E+04,2.66E+04
239,  2022/02/25,18:06:00,970,252.32,15.174,2.30E+03,3.82E+03,3.05E+03,0.60207,49.995,252.324,15.133,2.38E+03,3.81E+03,2.97E+03,0.62561,50.003,252.251,15.585,2.41E+03,15.585,3.09E+03,0.61444,50.005,7.09E+03,1.15E+04,9.11E+03
240,  2022/02/25,18:06:01,489,254.493,26.229,3.30E+03,6.67E+03,5.80E+03,0.49468,50.003,254.455,26.244,3.29E+03,6.67E+03,5.81E+03,0.49279,49.997,254.379,26.229,3.29E+03,26.229,5.80E+03,0.49309,50.002,9.87E+03,2.00E+04,1.74E+04
241,  2022/02/25,18:06:02,4,254.485,31.622,3.29E+03,8.04E+03,7.34E+03,0.40865,50.003,254.507,31.598,3.25E+03,8.04E+03,7.35E+03,0.40383,50.004,254.412,31.531,3.26E+03,31.531,7.32E+03,0.40654,49.994,9.79E+03,2.41E+04,2.20E+04
242,  2022/02/25,18:06:02,516,254.403,37.011,3.27E+03,9.41E+03,8.82E+03,0.34772,50.005,254.425,37.007,3.25E+03,9.41E+03,8.83E+03,0.3449,50.002,254.276,37.021,3.25E+03,37.021,8.83E+03,0.34521,50.003,9.77E+03,2.82E+04,2.65E+04
243,  2022/02/25,18:06:03,32,254.3,37.184,3.26E+03,9.45E+03,8.87E+03,0.34506,49.993,254.266,37.14,3.24E+03,9.44E+03,8.87E+03,0.34287,50.002,254.156,37.181,3.25E+03,37.181,8.87E+03,0.34454,50.004,9.75E+03,2.83E+04,2.66E+04
244,  2022/02/25,18:06:03,548,254.292,37.134,3.25E+03,9.44E+03,8.86E+03,0.34467,50.005,254.284,37.125,3.24E+03,9.44E+03,8.86E+03,0.34279,49.993,254.185,37.158,3.24E+03,37.158,8.87E+03,0.34352,50.005,9.73E+03,2.83E+04,2.66E+04
245,  2022/02/25,18:06:04,60,254.227,37.19,3.27E+03,9.45E+03,8.87E+03,0.34567,50.003,254.251,37.166,3.24E+03,9.45E+03,8.87E+03,0.34295,50.003,254.246,37.152,3.25E+03,37.152,8.86E+03,0.3446,49.994,9.76E+03,2.83E+04,2.66E+04
246,  2022/02/25,18:06:04,563,263.084,35.691,3.27E+03,9.38E+03,8.80E+03,0.34852,50.003,263.035,35.652,3.25E+03,9.37E+03,8.79E+03,0.34625,50.003,263.035,35.649,3.26E+03,35.649,8.79E+03,0.34762,50.004,9.77E+03,2.81E+04,2.64E+04
247,  2022/02/25,18:06:05,62,263.204,31.783,3.28E+03,8.36E+03,7.69E+03,0.39233,49.997,263.134,31.719,3.26E+03,8.34E+03,7.68E+03,0.39049,50.005,263.121,31.761,3.28E+03,31.761,7.68E+03,0.39256,49.999,9.82E+03,2.51E+04,2.30E+04
248,  2022/02/25,18:06:05,563,263.218,29.066,3.30E+03,7.65E+03,6.90E+03,0.431,50.003,263.21,29.003,3.28E+03,7.63E+03,6.89E+03,0.42974,50.005,263.132,29.048,3.29E+03,29.048,6.89E+03,0.43125,50.003,9.87E+03,2.29E+04,2.07E+04
249,  2022/02/25,18:06:06,61,263.178,26.758,3.30E+03,7.04E+03,6.21E+03,0.46923,50.003,263.187,26.748,3.29E+03,7.03E+03,6.22E+03,0.46738,49.998,263.169,26.77,3.30E+03,26.77,6.22E+03,0.46901,50.004,9.89E+03,2.11E+04,1.86E+04
250,  2022/02/25,18:06:06,566,263.235,25.274,3.30E+03,6.65E+03,5.77E+03,0.49719,50.005,263.257,25.214,3.29E+03,6.63E+03,5.76E+03,0.49561,49.998,263.189,25.233,3.30E+03,25.233,5.76E+03,0.49753,49.993,9.89E+03,1.99E+04,1.73E+04
251,  2022/02/25,18:06:07,61,263.303,24.148,3.32E+03,6.35E+03,5.42E+03,0.52187,50.003,263.265,24.113,3.29E+03,6.34E+03,5.42E+03,0.51948,50.005,263.178,24.117,3.31E+03,24.117,5.41E+03,0.52131,50,9.91E+03,1.90E+04,1.62E+04
252,  2022/02/25,18:06:07,562,263.254,23.32,3.31E+03,6.13E+03,5.16E+03,0.54033,49.993,263.29,23.258,3.29E+03,6.12E+03,5.16E+03,0.5377,50.004,263.224,23.265,3.31E+03,23.265,5.15E+03,0.54029,50.004,9.91E+03,1.84E+04,1.55E+04
253,  2022/02/25,18:06:08,62,263.28,22.69,3.32E+03,5.97E+03,4.96E+03,0.55576,50.004,263.294,22.637,3.29E+03,5.95E+03,4.96E+03,0.55312,49.993,263.258,22.633,3.30E+03,22.633,4.95E+03,0.55511,50.003,9.91E+03,1.79E+04,1.49E+04
254,  2022/02/25,18:06:08,566,263.313,22.374,3.32E+03,5.88E+03,4.86E+03,0.56351,50.004,263.306,22.348,3.30E+03,5.88E+03,4.86E+03,0.56155,50.003,263.253,22.354,3.31E+03,22.354,4.86E+03,0.56323,49.994,9.93E+03,1.76E+04,1.46E+04
255,  2022/02/25,18:06:09,61,263.319,22.359,3.31E+03,5.88E+03,4.86E+03,0.56236,50.005,263.328,22.34,3.30E+03,5.88E+03,4.86E+03,0.56103,50.005,263.232,22.346,3.30E+03,22.346,4.86E+03,0.56187,50.003,9.90E+03,1.76E+04,1.46E+04
256,  2022/02/25,18:06:09,560,263.385,22.374,3.32E+03,5.89E+03,4.86E+03,0.564,49.994,263.327,22.347,3.30E+03,5.88E+03,4.86E+03,0.56143,50.005,263.282,22.338,3.30E+03,22.338,4.86E+03,0.56247,50.002,9.92E+03,1.76E+04,1.46E+04
257,  2022/02/25,18:06:10,61,263.348,22.383,3.31E+03,5.89E+03,4.87E+03,0.56287,50.009,263.316,22.325,3.30E+03,5.87E+03,4.86E+03,0.56117,49.992,263.235,22.379,3.32E+03,22.379,4.86E+03,0.56383,50.006,9.93E+03,1.76E+04,1.46E+04
258,  2022/02/25,18:06:10,564,263.262,22.384,3.32E+03,5.89E+03,4.86E+03,0.56379,50.003,263.302,22.332,3.30E+03,5.87E+03,4.86E+03,0.56143,50.015,263.229,22.366,3.31E+03,22.366,4.86E+03,0.56281,50.005,9.92E+03,1.76E+04,1.46E+04
259,  2022/02/25,18:06:11,79,263.51,13.958,3.35E+03,3.67E+03,1.49E+03,0.91435,50.004,263.498,13.9,3.33E+03,3.65E+03,1.50E+03,0.91192,49.997,263.374,13.871,3.33E+03,13.871,1.47E+03,0.91481,50.003,1.00E+04,1.10E+04,4.45E+03
260,  2022/02/25,18:06:11,596,263.429,17.762,3.32E+03,4.67E+03,3.28E+03,0.71129,49.995,263.45,17.754,3.31E+03,4.67E+03,3.29E+03,0.70923,50.003,263.474,17.749,3.31E+03,17.749,3.28E+03,0.71035,49.994,9.94E+03,1.40E+04,9.85E+03
261,  2022/02/25,18:06:12,115,263.468,21.239,3.32E+03,5.59E+03,4.49E+03,0.59386,50.002,263.395,21.19,3.30E+03,5.57E+03,4.49E+03,0.59179,49.994,263.315,21.188,3.31E+03,21.188,4.48E+03,0.5947,50.002,9.93E+03,1.67E+04,1.35E+04
262,  2022/02/25,18:06:12,625,263.301,21.25,3.32E+03,5.59E+03,4.49E+03,0.59468,50.003,263.316,21.19,3.30E+03,5.57E+03,4.49E+03,0.59269,50.001,263.21,21.212,3.31E+03,21.212,4.48E+03,0.59424,50.003,9.94E+03,1.67E+04,1.35E+04
263,  2022/02/25,18:06:13,142,263.283,21.227,3.32E+03,5.58E+03,4.48E+03,0.59537,50.004,263.332,21.224,3.31E+03,5.58E+03,4.49E+03,0.5932,50.005,263.22,21.214,3.31E+03,21.214,4.49E+03,0.59419,49.995,9.95E+03,1.67E+04,1.35E+04
264,  2022/02/25,18:06:13,665,263.281,21.247,3.32E+03,5.59E+03,4.49E+03,0.5945,49.993,263.283,21.197,3.30E+03,5.57E+03,4.49E+03,0.59179,50.003,263.184,21.207,3.31E+03,21.207,4.48E+03,0.59481,50.005,9.93E+03,1.67E+04,1.35E+04
265,  2022/02/25,18:06:14,172,263.31,21.252,3.32E+03,5.59E+03,4.49E+03,0.5948,50.005,263.321,21.196,3.30E+03,5.57E+03,4.49E+03,0.59258,50.003,263.236,21.203,3.32E+03,21.203,4.48E+03,0.59535,50.003,9.94E+03,1.67E+04,1.35E+04
266,  2022/02/25,18:06:14,687,263.345,21.235,3.32E+03,5.58E+03,4.49E+03,0.59484,50.001,263.342,21.191,3.30E+03,5.57E+03,4.49E+03,0.59255,49.995,263.202,21.196,3.30E+03,21.196,4.49E+03,0.59301,50.006,9.93E+03,1.67E+04,1.35E+04
267,  2022/02/25,18:06:15,251,263.358,21.236,3.31E+03,5.58E+03,4.50E+03,0.59277,50.002,263.301,21.214,3.30E+03,5.58E+03,4.50E+03,0.59183,50.003,263.255,21.247,3.31E+03,21.247,4.50E+03,0.5933,50,9.93E+03,1.67E+04,1.35E+04
268,  2022/02/25,18:06:15,723,263.308,21.238,3.32E+03,5.58E+03,4.49E+03,0.59487,49.994,263.356,21.187,3.30E+03,5.57E+03,4.49E+03,0.59302,50.004,263.239,21.199,3.31E+03,21.199,4.48E+03,0.59445,49.999,9.94E+03,1.67E+04,1.35E+04
269,  2022/02/25,18:06:16,279,263.345,21.146,3.32E+03,5.56E+03,4.46E+03,0.59698,50.005,263.308,21.095,3.30E+03,5.55E+03,4.45E+03,0.59583,49.994,263.262,21.137,3.32E+03,21.137,4.46E+03,0.5971,50.003,9.94E+03,1.67E+04,1.34E+04
270,  2022/02/25,18:06:16,751,263.314,21.135,3.31E+03,5.56E+03,4.46E+03,0.59609,49.999,263.306,21.1,3.30E+03,5.55E+03,4.46E+03,0.59475,50.003,263.244,21.124,3.31E+03,21.124,4.46E+03,0.59614,50.004,9.92E+03,1.67E+04,1.34E+04
271,  2022/02/25,18:06:17,312,263.346,21.131,3.31E+03,5.56E+03,4.46E+03,0.59581,50.002,263.33,21.103,3.30E+03,5.55E+03,4.46E+03,0.59496,50.003,263.224,21.122,3.31E+03,21.122,4.46E+03,0.59591,49.995,9.92E+03,1.67E+04,1.34E+04
272,  2022/02/25,18:06:17,808,263.328,21.141,3.32E+03,5.56E+03,4.46E+03,0.59674,49.994,263.301,21.075,3.29E+03,5.54E+03,4.46E+03,0.59438,50.003,263.241,21.095,3.31E+03,21.095,4.45E+03,0.59637,50.004,9.92E+03,1.66E+04,1.34E+04
273,  2022/02/25,18:06:18,323,263.324,21.159,3.33E+03,5.56E+03,4.46E+03,0.59821,50.005,263.296,21.116,3.31E+03,5.55E+03,4.46E+03,0.59544,50.003,263.18,21.103,3.32E+03,21.103,4.44E+03,0.59803,50.004,9.95E+03,1.67E+04,1.34E+04
274,  2022/02/25,18:06:18,829,263.323,21.144,3.32E+03,5.56E+03,4.46E+03,0.59799,50.003,263.296,21.109,3.31E+03,5.55E+03,4.46E+03,0.59644,49.994,263.239,21.125,3.32E+03,21.125,4.45E+03,0.5974,50.004,9.95E+03,1.67E+04,1.34E+04
275,  2022/02/25,18:06:19,345,263.337,21.134,3.32E+03,5.56E+03,4.46E+03,0.59697,50.003,263.33,21.07,3.30E+03,5.54E+03,4.45E+03,0.59511,50.003,263.246,21.095,3.31E+03,21.095,4.45E+03,0.59609,49.994,9.92E+03,1.66E+04,1.34E+04
276,  2022/02/25,18:06:19,860,263.364,21.16,3.33E+03,5.56E+03,4.46E+03,0.5985,49.994,263.262,21.081,3.30E+03,5.54E+03,4.45E+03,0.59586,50.003,263.235,21.105,3.32E+03,21.105,4.45E+03,0.59823,50.003,9.95E+03,1.67E+04,1.34E+04
277,  2022/02/25,18:06:20,374,263.28,21.149,3.32E+03,5.56E+03,4.46E+03,0.59792,50.004,263.241,21.089,3.30E+03,5.54E+03,4.46E+03,0.59465,50.002,263.27,21.104,3.31E+03,21.104,4.45E+03,0.59693,50.003,9.93E+03,1.67E+04,1.34E+04
278,  2022/02/25,18:06:20,891,263.283,21.158,3.32E+03,5.56E+03,4.46E+03,0.59698,50.004,263.287,21.11,3.30E+03,5.55E+03,4.47E+03,0.59398,49.994,263.25,21.12,3.31E+03,21.12,4.46E+03,0.59532,50.004,9.92E+03,1.67E+04,1.34E+04
279,  2022/02/25,18:06:21,415,263.302,21.123,3.32E+03,5.55E+03,4.45E+03,0.59713,50.002,263.334,21.099,3.30E+03,5.55E+03,4.46E+03,0.59505,50.003,263.182,21.1,3.31E+03,21.1,4.45E+03,0.59711,49.994,9.93E+03,1.66E+04,1.34E+04
280,  2022/02/25,18:06:21,921,263.302,21.154,3.32E+03,5.56E+03,4.46E+03,0.59692,49.996,263.274,21.095,3.29E+03,5.55E+03,4.46E+03,0.59362,50.003,263.224,21.102,3.31E+03,21.102,4.45E+03,0.59662,50.003,9.92E+03,1.67E+04,1.34E+04
281,  2022/02/25,18:06:22,421,263.311,21.112,3.32E+03,5.55E+03,4.45E+03,0.59766,50.003,263.259,21.053,3.30E+03,5.53E+03,4.44E+03,0.59607,50.005,263.185,21.112,3.32E+03,21.112,4.44E+03,0.59881,50.005,9.94E+03,1.66E+04,1.33E+04
282,  2022/02/25,18:06:22,928,263.284,21.182,3.32E+03,5.57E+03,4.47E+03,0.59563,50.003,263.266,21.133,3.30E+03,5.56E+03,4.47E+03,0.59405,49.994,263.235,21.171,3.32E+03,21.171,4.47E+03,0.59606,50.004,9.93E+03,1.67E+04,1.34E+04
283,  2022/02/25,18:06:23,420,263.311,21.229,3.32E+03,5.58E+03,4.49E+03,0.59457,50.004,263.327,21.197,3.30E+03,5.57E+03,4.49E+03,0.59278,50.004,263.227,21.199,3.31E+03,21.199,4.48E+03,0.59449,49.993,9.93E+03,1.67E+04,1.35E+04
284,  2022/02/25,18:06:23,921,263.357,21.122,3.31E+03,5.55E+03,4.46E+03,0.59651,50.003,263.28,21.078,3.30E+03,5.54E+03,4.45E+03,0.59559,50.003,263.216,21.113,3.32E+03,21.113,4.45E+03,0.59733,50.006,9.93E+03,1.66E+04,1.34E+04
285,  2022/02/25,18:06:24,422,265.537,21.02,3.33E+03,5.57E+03,4.47E+03,0.59656,49.996,265.641,20.978,3.31E+03,5.56E+03,4.48E+03,0.59399,50.004,265.557,21.011,3.33E+03,21.011,4.47E+03,0.59679,50.004,9.96E+03,1.67E+04,1.34E+04
286,  2022/02/25,18:06:24,924,269.986,18.639,3.33E+03,5.02E+03,3.76E+03,0.66256,49.999,270.073,18.615,3.31E+03,5.02E+03,3.77E+03,0.66056,49.995,269.965,18.606,3.32E+03,18.606,3.76E+03,0.66169,50.003,9.96E+03,1.51E+04,1.13E+04
287,  2022/02/25,18:06:25,422,270.105,16.882,3.33E+03,4.55E+03,3.09E+03,0.73279,50.005,270.102,16.864,3.33E+03,4.54E+03,3.10E+03,0.73168,50.013,269.961,16.878,3.33E+03,16.878,3.10E+03,0.73228,50.008,9.99E+03,1.36E+04,9.29E+03
288,  2022/02/25,18:06:25,921,270.093,15.737,3.34E+03,4.24E+03,2.61E+03,0.78754,50.002,270.093,15.753,3.33E+03,4.24E+03,2.62E+03,0.7858,49.991,270.048,15.765,3.34E+03,15.765,2.62E+03,0.78645,50.003,1.00E+04,1.27E+04,7.86E+03
289,  2022/02/25,18:06:26,425,270.159,15.102,3.34E+03,4.07E+03,2.32E+03,0.82194,50.001,270.146,15.094,3.34E+03,4.07E+03,2.32E+03,0.82122,50.005,270.091,15.096,3.34E+03,15.096,2.32E+03,0.82171,50.003,1.00E+04,1.22E+04,6.95E+03
290,  2022/02/25,18:06:26,925,270.169,14.683,3.35E+03,3.95E+03,2.10E+03,0.84698,50.005,270.184,14.64,3.34E+03,3.94E+03,2.10E+03,0.84677,50.003,270.124,14.669,3.35E+03,14.669,2.10E+03,0.84675,50,1.00E+04,1.18E+04,6.30E+03
291,  2022/02/25,18:06:27,438,270.177,14.369,3.34E+03,3.87E+03,1.95E+03,0.8642,49.992,270.132,14.357,3.34E+03,3.87E+03,1.95E+03,0.86402,50.003,270.101,14.36,3.34E+03,14.36,1.95E+03,0.86423,50.003,1.00E+04,1.16E+04,5.84E+03
292,  2022/02/25,18:06:27,955,270.172,14.197,3.35E+03,3.82E+03,1.85E+03,0.87588,50.004,270.198,14.173,3.34E+03,3.82E+03,1.85E+03,0.87488,49.994,270.055,14.209,3.35E+03,14.209,1.85E+03,0.87599,50.002,1.00E+04,1.15E+04,5.54E+03
293,  2022/02/25,18:06:28,474,270.183,14.096,3.35E+03,3.80E+03,1.79E+03,0.88206,50.004,270.147,14.046,3.33E+03,3.78E+03,1.79E+03,0.88132,50.007,270.107,14.062,3.34E+03,14.062,1.78E+03,0.88227,50.005,1.00E+04,1.14E+04,5.36E+03
294,  2022/02/25,18:06:28,987,270.158,13.995,3.34E+03,3.77E+03,1.74E+03,0.88661,50.006,270.152,13.982,3.34E+03,3.77E+03,1.74E+03,0.88709,50.001,270.12,14.018,3.35E+03,14.018,1.75E+03,0.88615,49.995,1.00E+04,1.13E+04,5.23E+03
295,  2022/02/25,18:06:29,501,270.195,13.999,3.35E+03,3.77E+03,1.73E+03,0.88902,49.997,270.222,13.978,3.35E+03,3.77E+03,1.73E+03,0.88848,50.004,270.127,13.986,3.35E+03,13.986,1.72E+03,0.88907,50.003,1.00E+04,1.13E+04,5.18E+03
296,  2022/02/25,18:06:30,17,270.192,14.017,3.36E+03,3.77E+03,1.73E+03,0.88912,50.009,270.174,13.992,3.34E+03,3.77E+03,1.74E+03,0.88745,50.002,270.082,13.975,3.34E+03,13.975,1.73E+03,0.88852,50.005,1.00E+04,1.13E+04,5.19E+03
